step,agent_id,inventory,cash,total_value
730,MM_01,20,98251.25,100025.7469853461
730,Trend_01,-10,100655.29999999999,99768.05150732695
730,Arb_01,-30,102842.20000000001,100180.45452198088
731,MM_01,25,97808.65,100038.04650940583
731,Trend_01,-20,101540.5,99756.98279247533
731,Arb_01,-30,102842.20000000001,100166.924188713
732,MM_01,20,98254.4,100040.2658226479
732,Trend_01,-10,100649.0,99756.06708867605
732,Arb_01,-30,102842.20000000001,100163.40126602816
733,MM_01,20,98254.4,100036.62308128281
733,Trend_01,-10,100649.0,99757.88845935858
733,Arb_01,-30,102842.20000000001,100168.86537807577
734,MM_01,25,97809.84999999999,100019.83050993815
734,Trend_01,-10,100649.0,99765.00779602473
734,Arb_01,-40,103731.30000000002,100195.33118409895
735,MM_01,25,97809.84999999999,100027.05362414387
735,Trend_01,-10,100649.0,99762.11855034245
735,Arb_01,-40,103731.30000000002,100183.7742013698
736,MM_01,25,97809.84999999999,100034.2877365211
736,Trend_01,-10,100649.0,99759.22490539156
736,Arb_01,-40,103731.30000000002,100172.19962156625
737,MM_01,20,98254.59999999999,100025.36461766009
737,Trend_01,0,99759.5,99759.5
737,Arb_01,-40,103731.30000000002,100189.77076467982
738,MM_01,25,97812.9,100020.68385179417
738,Trend_01,-10,100642.9,99759.78645928232
738,Arb_01,-40,103731.30000000002,100198.84583712934
739,MM_01,25,97812.9,100028.25059109397
739,Trend_01,-10,100642.9,99756.75976356241
739,Arb_01,-40,103731.30000000002,100186.73905424967
740,MM_01,15,98698.79999999999,100024.08437665972
740,Trend_01,0,99757.0,99757.0
740,Arb_01,-30,102845.40000000002,100194.83124668057
741,MM_01,20,98257.9,100026.32612149885
741,Trend_01,-10,100638.79999999999,99754.58693925056
741,Arb_01,-30,102845.40000000002,100192.76081775174
742,MM_01,25,97816.79999999999,100047.48806952432
742,Trend_01,-20,101521.0,99736.44954438054
742,Arb_01,-30,102845.40000000002,100168.57431657083
743,MM_01,15,98708.79999999999,100039.63507732247
743,Trend_01,-10,100629.0,99741.77661511835
743,Arb_01,-20,101953.40000000002,100178.95323023672
744,MM_01,20,98266.04999999999,100042.6574119476
744,Trend_01,-10,100629.0,99740.6962940262
744,Arb_01,-30,102838.90000000002,100173.98888207861
745,MM_01,20,98266.04999999999,100051.51972945417
745,Trend_01,-10,100629.0,99736.26513527292
745,Arb_01,-30,102838.90000000002,100160.69540581875
746,MM_01,20,98266.04999999999,100045.34402745111
746,Trend_01,-10,100629.0,99739.35298627445
746,Arb_01,-30,102838.90000000002,100169.95895882335
747,MM_01,20,98266.04999999999,100037.0086581253
747,Trend_01,-10,100629.0,99743.52067093735
747,Arb_01,-30,102838.90000000002,100182.46201281204
748,MM_01,25,97824.29999999999,100047.88890761258
748,Trend_01,-20,101512.5,99733.62887390993
748,Arb_01,-30,102838.90000000002,100170.5933108649
749,MM_01,15,98713.5,100039.16352553459
749,Trend_01,-10,100623.29999999999,99739.52431631026
749,Arb_01,-20,101949.70000000001,100182.14863262055
750,MM_01,20,98272.5,100041.88799703338
750,Trend_01,-20,101505.29999999999,99735.91200296661
750,Arb_01,-20,101949.70000000001,100180.31200296663
751,MM_01,25,97831.15,100033.15463926255
751,Trend_01,-30,102388.0,99745.59443288493
751,Arb_01,-20,101949.70000000001,100188.09628858996
752,MM_01,20,98271.45,100011.62486441692
752,Trend_01,-30,102388.0,99777.73770337462
752,Arb_01,-10,101069.1,100199.01256779155
753,MM_01,25,97837.4,100028.00803951341
753,Trend_01,-40,103256.1,99751.12713677854
753,Arb_01,-10,101069.1,100192.85678419464
754,MM_01,25,97837.4,100038.0544780515
754,Trend_01,-40,103256.1,99735.0528351176
754,Arb_01,-10,101069.1,100188.8382087794
755,MM_01,20,98277.4,100035.83634153311
755,Trend_01,-30,102376.1,99738.44548770033
755,Arb_01,-10,101069.1,100189.88182923345
756,MM_01,20,98277.4,100037.80774233703
756,Trend_01,-30,102376.1,99735.48838649446
756,Arb_01,-10,101069.1,100188.89612883149
757,MM_01,20,98277.4,100036.66835404356
757,Trend_01,-30,102376.1,99737.19746893464
757,Arb_01,-10,101069.1,100189.46582297822
758,MM_01,25,97838.59999999999,100050.37663843183
758,Trend_01,-40,103253.70000000001,99714.85737850907
758,Arb_01,-10,101069.1,100184.38934462727
759,MM_01,20,98280.84999999999,100057.14209121515
759,Trend_01,-30,102369.20000000001,99704.76186317728
759,Arb_01,-10,101069.1,100180.95395439243
760,MM_01,20,98280.84999999999,100066.3233996557
760,Trend_01,-30,102369.20000000001,99690.98990051645
760,Arb_01,-10,101069.1,100176.36330017215
761,MM_01,25,97835.49999999999,100068.1066839609
761,Trend_01,-30,102369.20000000001,99690.07197924692
761,Arb_01,-20,101959.80000000002,100173.71465283129
762,MM_01,20,98281.89999999998,100080.09349265014
762,Trend_01,-20,101476.40000000002,99678.20650734987
762,Arb_01,-20,101959.80000000002,100161.60650734986
763,MM_01,25,97833.34999999998,100102.2717893811
763,Trend_01,-20,101476.40000000002,99661.26256849512
763,Arb_01,-30,102856.90000000002,100134.19385274265
764,MM_01,15,98740.64999999997,100106.33673157515
764,Trend_01,-10,100569.10000000003,99658.64217894991
764,Arb_01,-20,101949.60000000003,100128.68435789978
765,MM_01,15,98740.64999999997,100092.44950740422
765,Trend_01,-10,100569.10000000003,99667.9003283972
765,Arb_01,-20,101949.60000000003,100147.20065679436
766,MM_01,20,98290.94999999997,100088.86693186432
766,Trend_01,-20,101468.50000000003,99670.58306813567
766,Arb_01,-20,101949.60000000003,100151.68306813568
767,MM_01,25,97842.44999999997,100091.49749730577
767,Trend_01,-30,102365.50000000003,99666.64300323307
767,Arb_01,-20,101949.60000000003,100150.3620021554
768,MM_01,25,97842.44999999997,100092.33832914033
768,Trend_01,-30,102365.50000000003,99665.6340050316
768,Arb_01,-20,101949.60000000003,100149.68933668775
769,MM_01,15,98742.14999999998,100096.48708735702
769,Trend_01,-20,101465.80000000002,99660.0172168573
769,Arb_01,-10,101049.90000000002,100147.00860842866
770,MM_01,15,98742.14999999998,100105.7451702244
770,Trend_01,-20,101465.80000000002,99647.67310636745
770,Arb_01,-10,101049.90000000002,100140.83655318373
771,MM_01,15,98742.14999999998,100101.09914694703
771,Trend_01,-20,101465.80000000002,99653.86780407061
771,Arb_01,-10,101049.90000000002,100143.93390203532
772,MM_01,15,98742.14999999998,100087.26908355218
772,Trend_01,-20,101465.80000000002,99672.30788859709
772,Arb_01,-10,101049.90000000002,100153.15394429855
773,MM_01,20,98294.64999999998,100076.7950841142
773,Trend_01,-30,102360.80000000002,99687.58237382869
773,Arb_01,-10,101049.90000000002,100158.82745794291
774,MM_01,25,97850.09999999998,100068.75579565621
774,Trend_01,-40,103249.90000000002,99700.05072695004
774,Arb_01,-10,101049.90000000002,100162.43768173753
775,MM_01,20,98293.69999999998,100062.76162706681
775,Trend_01,-40,103249.90000000002,99711.77674586637
775,Arb_01,0,100162.70000000001,100162.70000000001
776,MM_01,30,97411.19999999998,100078.3053759694
776,Trend_01,-50,104132.40000000002,99687.22437338434
776,Arb_01,-10,101045.20000000001,100156.16487467688
777,MM_01,25,97855.44999999998,100076.13350004624
777,Trend_01,-40,103243.90000000002,99690.806399926
777,Arb_01,-10,101045.20000000001,100156.92659998151
778,MM_01,20,98299.44999999998,100067.09271012706
778,Trend_01,-30,102355.90000000002,99704.4359348094
778,Arb_01,-10,101045.20000000001,100161.37864493647
779,MM_01,25,97858.54999999999,100060.12289080994
779,Trend_01,-40,103237.70000000001,99715.18337470408
779,Arb_01,-10,101045.20000000001,100164.57084367603
780,MM_01,20,98298.74999999999,100054.69567067406
780,Trend_01,-40,103237.70000000001,99725.80865865186
780,Arb_01,0,100164.80000000002,100164.80000000002
781,MM_01,25,97860.74999999999,100059.10630269507
781,Trend_01,-50,104113.70000000001,99716.98739460985
781,Arb_01,0,100164.80000000002,100164.80000000002
782,MM_01,20,98300.29999999999,100045.76037672794
782,Trend_01,-50,104113.70000000001,99750.04905818014
782,Arb_01,10,99285.70000000001,100158.43018836399
783,MM_01,30,97429.59999999998,100089.62332231284
783,Trend_01,-60,104984.40000000002,99664.35335537432
783,Arb_01,0,100156.40000000002,100156.40000000002
784,MM_01,25,97872.69999999998,100086.35901698428
784,Trend_01,-50,104098.20000000001,99670.8819660314
784,Arb_01,0,100156.40000000002,100156.40000000002
785,MM_01,15,98757.9,100075.34195925355
785,Trend_01,-40,103213.0,99699.82144199053
785,Arb_01,10,99271.20000000001,100149.49463950237
786,MM_01,25,97881.4,100091.59307443954
786,Trend_01,-50,104089.5,99669.1138511209
786,Arb_01,0,100147.70000000001,100147.70000000001
787,MM_01,15,98765.19999999998,100087.58639380003
787,Trend_01,-40,103205.70000000001,99679.33628319991
787,Arb_01,10,99263.90000000002,100145.49092920005
788,MM_01,20,98325.29999999999,100105.69875694015
788,Trend_01,-50,104085.5,99634.5031076496
788,Arb_01,10,99263.90000000002,100154.0993784701
789,MM_01,25,97881.19999999998,100140.79550927521
789,Trend_01,-50,104085.5,99566.30898144956
789,Arb_01,0,100152.10000000003,100152.10000000003
790,MM_01,15,98784.79999999999,100136.00412650182
790,Trend_01,-40,103181.9,99578.68899599511
790,Arb_01,10,99248.50000000003,100149.30275100125
791,MM_01,20,98335.24999999999,100131.5329060592
791,Trend_01,-40,103181.9,99589.33418788156
791,Arb_01,0,100147.60000000003,100147.60000000003
792,MM_01,25,97887.19999999998,100138.51769194432
792,Trend_01,-50,104078.0,99575.36461611131
792,Arb_01,0,100147.60000000003,100147.60000000003
793,MM_01,20,98337.34999999998,100147.05679121547
793,Trend_01,-50,104078.0,99553.73302196128
793,Arb_01,10,99247.30000000005,100152.15339560779
794,MM_01,20,98337.34999999998,100152.0416588689
794,Trend_01,-50,104078.0,99541.27085282769
794,Arb_01,10,99247.30000000005,100154.6458294345
795,MM_01,20,98337.34999999998,100145.33094418937
795,Trend_01,-50,104078.0,99558.04763952654
795,Arb_01,10,99247.30000000005,100151.29047209474
796,MM_01,25,97886.34999999998,100141.97817652053
796,Trend_01,-60,104980.0,99566.4923763507
796,Arb_01,10,99247.30000000005,100149.55127060827
797,MM_01,20,98337.34999999998,100145.87057886248
797,Trend_01,-60,104980.0,99554.43826341249
797,Arb_01,20,98345.30000000005,100153.82057886255
798,MM_01,25,97886.19999999998,100136.72036886188
798,Trend_01,-70,105882.29999999999,99580.84296718669
798,Arb_01,20,98345.30000000005,100145.71629508956
799,MM_01,20,98336.19999999998,100133.24422433705
799,Trend_01,-70,105882.29999999999,99592.64521482028
799,Arb_01,30,97445.30000000005,100140.86633650564
800,MM_01,25,97887.94999999998,100127.40606473363
800,Trend_01,-80,106778.79999999999,99612.54059285231
800,Arb_01,30,97445.30000000005,100132.64727768043
801,MM_01,25,97887.94999999998,100140.390821563
801,Trend_01,-80,106778.79999999999,99570.98937099832
801,Arb_01,30,97445.30000000005,100148.22898587567
802,MM_01,20,98338.29999999999,100135.14099891142
802,Trend_01,-70,105878.09999999998,99589.15650380995
802,Arb_01,30,97445.30000000005,100140.5614983672
803,MM_01,25,97890.09999999999,100139.14168267604
803,Trend_01,-80,106774.49999999997,99577.56661543662
803,Arb_01,30,97445.30000000005,100144.1500192113
804,MM_01,15,98789.49999999999,100131.64113874192
804,Trend_01,-70,105875.09999999998,99611.77468587094
804,Arb_01,40,96545.90000000005,100124.94303664521
805,MM_01,25,97896.49999999999,100130.05097900047
805,Trend_01,-80,106768.09999999998,99620.7368671984
805,Arb_01,30,97438.90000000005,100119.16117480064
806,MM_01,25,97896.49999999999,100130.82836092457
806,Trend_01,-80,106768.09999999998,99618.2492450413
806,Arb_01,30,97438.90000000005,100120.09403310956
807,MM_01,25,97896.49999999999,100126.17220666695
807,Trend_01,-80,106768.09999999998,99633.14893866568
807,Arb_01,30,97438.90000000005,100114.50664800042
808,MM_01,25,97896.49999999999,100123.1313140759
808,Trend_01,-80,106768.09999999998,99642.87979495703
808,Arb_01,30,97438.90000000005,100110.85757689115
809,MM_01,20,98341.69999999998,100125.58516848033
809,Trend_01,-80,106768.09999999998,99632.55932607858
809,Arb_01,40,96548.50000000006,100116.27033696076
810,MM_01,30,97451.79999999999,100114.98171404675
810,Trend_01,-90,107657.99999999997,99668.45485785969
810,Arb_01,30,97438.40000000005,100101.58171404681
811,MM_01,30,97451.79999999999,100134.10226520554
811,Trend_01,-90,107657.99999999997,99611.0932043833
811,Arb_01,30,97438.40000000005,100120.7022652056
812,MM_01,20,98345.4,100137.35280101564
812,Trend_01,-80,106764.39999999997,99596.58879593738
812,Arb_01,40,96544.80000000005,100128.70560203133
813,MM_01,25,97898.4,100116.99104136774
813,Trend_01,-80,106764.39999999997,99664.90866762315
813,Arb_01,30,97438.80000000005,100101.10924964135
814,MM_01,25,97898.4,100132.43886011421
814,Trend_01,-80,106764.39999999997,99615.47564763446
814,Arb_01,30,97438.80000000005,100119.64663213711
815,MM_01,20,98345.09999999999,100140.60465525823
815,Trend_01,-70,105870.99999999997,99586.73370659613
815,Arb_01,30,97438.80000000005,100132.0569828874
816,MM_01,20,98345.09999999999,100141.95361862461
816,Trend_01,-70,105870.99999999997,99582.0123348138
816,Arb_01,30,97438.80000000005,100134.08042793698
817,MM_01,20,98345.09999999999,100154.72123615353
817,Trend_01,-70,105870.99999999997,99537.32567346256
817,Arb_01,30,97438.80000000005,100153.23185423037
818,MM_01,25,97893.7,100126.08621348855
818,Trend_01,-70,105870.99999999997,99620.318602232
818,Arb_01,20,98341.60000000003,100127.50897079089
819,MM_01,20,98340.05,100130.88805490197
819,Trend_01,-70,105870.99999999997,99603.06680784308
819,Arb_01,30,97448.90000000002,100135.15708235298
820,MM_01,30,97446.65000000001,100118.73668770803
820,Trend_01,-80,106764.39999999997,99638.83549944524
820,Arb_01,20,98342.30000000002,100123.69112513869
821,MM_01,30,97446.65000000001,100146.25451434152
821,Trend_01,-80,106764.39999999997,99565.4546284226
821,Arb_01,20,98342.30000000002,100142.03634289437
822,MM_01,25,97896.35,100164.99651629283
822,Trend_01,-70,105864.99999999997,99512.78975438008
822,Arb_01,20,98342.30000000002,100157.21721303427
823,MM_01,20,98349.95000000001,100180.13064008382
823,Trend_01,-60,104957.79999999996,99467.25807974851
823,Arb_01,20,98342.30000000002,100172.48064008383
824,MM_01,20,98349.95000000001,100179.45543060606
824,Trend_01,-60,104957.79999999996,99469.28370818183
824,Arb_01,20,98342.30000000002,100171.80543060607
825,MM_01,20,98349.95000000001,100198.48322677695
825,Trend_01,-60,104957.79999999996,99412.20031966912
825,Arb_01,20,98342.30000000002,100190.83322677696
826,MM_01,25,97888.80000000002,100189.55442177012
826,Trend_01,-60,104957.79999999996,99435.98938775172
826,Arb_01,10,99264.6,100184.90176870805
827,MM_01,15,98808.90000000002,100187.15138519403
827,Trend_01,-50,104037.69999999995,99443.52871601997
827,Arb_01,20,98344.5,100182.168513592
828,MM_01,20,98350.35000000002,100195.41323212681
828,Trend_01,-60,104954.79999999996,99419.6103036196
828,Arb_01,20,98344.5,100189.56323212679
829,MM_01,25,97890.10000000002,100181.2816291477
829,Trend_01,-60,104954.79999999996,99455.96409004553
829,Arb_01,10,99265.0,100181.47265165907
830,MM_01,25,97890.10000000002,100184.25106019163
830,Trend_01,-60,104954.79999999996,99448.8374555401
830,Arb_01,10,99265.0,100182.66042407665
831,MM_01,20,98348.80000000002,100200.86080898652
831,Trend_01,-60,104954.79999999996,99398.61757304045
831,Arb_01,20,98347.6,100199.6608089865
832,MM_01,20,98348.80000000002,100219.63434193523
832,Trend_01,-60,104954.79999999996,99342.29697419432
832,Arb_01,20,98347.6,100218.43434193522
833,MM_01,25,97882.10000000002,100210.66307421152
833,Trend_01,-60,104954.79999999996,99366.24862189237
833,Arb_01,10,99281.0,100212.4252296846
834,MM_01,15,98813.30000000003,100211.68357754538
834,Trend_01,-50,104023.59999999995,99362.32140818212
834,Arb_01,20,98349.79999999999,100214.31143672712
835,MM_01,20,98348.05000000003,100211.99485806224
835,Trend_01,-50,104023.59999999995,99363.73785484441
835,Arb_01,10,99280.29999999999,100212.2724290311
836,MM_01,25,97883.05000000003,100200.43991680055
836,Trend_01,-60,104953.59999999995,99391.8641996787
836,Arb_01,10,99280.29999999999,100207.2559667202
837,MM_01,25,97883.05000000003,100194.33181780587
837,Trend_01,-60,104953.59999999995,99406.52363726594
837,Arb_01,10,99280.29999999999,100204.81272712232
838,MM_01,20,98345.20000000003,100191.57765537963
838,Trend_01,-60,104953.59999999995,99414.46703386115
838,Arb_01,20,98356.0,100202.3776553796
839,MM_01,25,97884.60000000002,100187.5102244986
839,Trend_01,-70,105874.79999999996,99426.65137140392
839,Arb_01,20,98356.0,100198.32817959887
840,MM_01,20,98345.05000000002,100185.2231399301
840,Trend_01,-70,105874.79999999996,99434.1940102447
840,Arb_01,30,97435.1,100195.35970989511
841,MM_01,25,97886.00000000001,100198.33332121663
841,Trend_01,-80,106792.89999999997,99393.43337210677
841,Arb_01,30,97435.1,100209.89998545995
842,MM_01,15,98810.70000000003,100186.84932685507
842,Trend_01,-70,105868.19999999995,99446.16980800978
842,Arb_01,40,96510.4,100180.1315382801
843,MM_01,25,97895.00000000001,100187.35458932722
843,Trend_01,-80,106783.89999999997,99448.3653141529
843,Arb_01,30,97426.1,100176.92550719265
844,MM_01,25,97895.00000000001,100177.25471776135
844,Trend_01,-80,106783.89999999997,99480.68490316372
844,Arb_01,30,97426.1,100164.8056613136
845,MM_01,25,97895.00000000001,100172.7742321814
845,Trend_01,-80,106783.89999999997,99495.02245701953
845,Arb_01,30,97426.1,100159.42907861767
846,MM_01,20,98350.45000000001,100171.28213709594
846,Trend_01,-80,106783.89999999997,99500.57145161621
846,Arb_01,40,96515.20000000001,100156.86427419189
847,MM_01,30,97442.05000000002,100152.66841229009
847,Trend_01,-90,107692.29999999996,99560.44476312975
847,Arb_01,30,97423.6,100134.21841229008
848,MM_01,25,97893.55000000002,100150.2232774556
848,Trend_01,-90,107692.29999999996,99568.27620115985
848,Arb_01,40,96520.6,100131.27724392894
849,MM_01,25,97893.55000000002,100126.57554282456
849,Trend_01,-90,107692.29999999996,99653.40804583159
849,Arb_01,40,96520.6,100093.44086851929
850,MM_01,25,97893.55000000002,100118.90123745719
850,Trend_01,-90,107692.29999999996,99681.03554515414
850,Arb_01,40,96520.6,100081.16197993148
851,MM_01,25,97893.55000000002,100103.49776821389
851,Trend_01,-90,107692.29999999996,99736.48803443005
851,Arb_01,40,96520.6,100056.5164291422
852,MM_01,25,97893.55000000002,100102.98624984564
852,Trend_01,-90,107692.29999999996,99738.32950055574
852,Arb_01,40,96520.6,100055.697999753
853,MM_01,20,98335.30000000002,100086.31331769345
853,Trend_01,-90,107692.29999999996,99812.7400703795
853,Arb_01,50,95637.1,100014.63329423359
854,MM_01,30,97461.80000000002,100090.30716211205
854,Trend_01,-100,108565.79999999996,99804.10945962655
854,Arb_01,40,96510.6,100015.27621614937
855,MM_01,30,97461.80000000002,100079.07092410375
855,Trend_01,-100,108565.79999999996,99841.56358632082
855,Arb_01,40,96510.6,100000.29456547166
856,MM_01,30,97461.80000000002,100066.81299378825
856,Trend_01,-100,108565.79999999996,99882.42335403922
856,Arb_01,40,96510.6,99983.9506583843
857,MM_01,25,97895.70000000001,100071.49287227212
857,Trend_01,-100,108565.79999999996,99862.6285109115
857,Arb_01,50,95642.80000000002,99994.38574454424
858,MM_01,25,97895.70000000001,100067.16350955787
858,Trend_01,-100,108565.79999999996,99879.94596176856
858,Arb_01,50,95642.80000000002,99985.72701911571
859,MM_01,25,97895.70000000001,100075.87393302374
859,Trend_01,-100,108565.79999999996,99845.10426790504
859,Arb_01,50,95642.80000000002,100003.14786604748
860,MM_01,20,98331.6,100085.92260471317
860,Trend_01,-90,107693.99999999997,99799.54827879072
860,Arb_01,50,95642.80000000002,100028.60651178293
861,MM_01,25,97894.0,100088.19704141619
861,Trend_01,-90,107693.99999999997,99794.89065090167
861,Arb_01,40,96518.00000000003,100028.71526626594
862,MM_01,20,98332.7,100103.54141186675
862,Trend_01,-80,106816.59999999998,99733.23435253296
862,Arb_01,40,96518.00000000003,100059.68282373354
863,MM_01,25,97891.0,100093.49260552281
863,Trend_01,-80,106816.59999999998,99768.62366232698
863,Arb_01,30,97401.40000000002,100044.3911266274
864,MM_01,20,98331.35,100101.51670076563
864,Trend_01,-70,105935.89999999997,99740.31654732031
864,Arb_01,30,97401.40000000002,100056.65005114845
865,MM_01,20,98331.35,100088.13701574755
865,Trend_01,-70,105935.89999999997,99787.14544488357
865,Arb_01,30,97401.40000000002,100036.58052362133
866,MM_01,25,97893.15000000001,100088.1606047069
866,Trend_01,-80,106812.29999999996,99788.2660649379
866,Arb_01,30,97401.40000000002,100035.4127256483
867,MM_01,25,97893.15000000001,100076.20608930409
867,Trend_01,-80,106812.29999999996,99826.52051422688
867,Arb_01,30,97401.40000000002,100021.06730716492
868,MM_01,20,98329.65000000001,100095.42826282862
868,Trend_01,-80,106812.29999999996,99749.18694868554
868,Arb_01,40,96528.40000000002,100059.95652565724
869,MM_01,20,98329.65000000001,100094.17766326017
869,Trend_01,-80,106812.29999999996,99754.1893469593
869,Arb_01,40,96528.40000000002,100057.45532652036
870,MM_01,20,98329.65000000001,100095.29855230224
870,Trend_01,-80,106812.29999999996,99749.70579079105
870,Arb_01,40,96528.40000000002,100059.69710460448
871,MM_01,20,98329.65000000001,100096.38093842784
871,Trend_01,-80,106812.29999999996,99745.3762462886
871,Arb_01,40,96528.40000000002,100061.8618768557
872,MM_01,25,97888.95000000001,100105.57867603537
872,Trend_01,-80,106812.29999999996,99719.0882366868
872,Arb_01,30,97409.80000000002,100069.75441124245
873,MM_01,20,98332.15000000001,100101.24350234335
873,Trend_01,-70,105925.89999999997,99734.07274179829
873,Arb_01,30,97409.80000000002,100063.44025351503
874,MM_01,25,97890.90000000001,100115.16302848238
874,Trend_01,-70,105925.89999999997,99697.96352024932
874,Arb_01,20,98292.30000000002,100071.71042278592
875,MM_01,15,98780.40000000001,100124.1164410215
875,Trend_01,-60,105036.39999999997,99661.53423591402
875,Arb_01,30,97402.80000000002,100090.23288204298
876,MM_01,15,98780.40000000001,100119.66639888144
876,Trend_01,-60,105036.39999999997,99679.33440447421
876,Arb_01,30,97402.80000000002,100081.3327977629
877,MM_01,15,98780.40000000001,100135.5449287611
877,Trend_01,-60,105036.39999999997,99615.82028495561
877,Arb_01,30,97402.80000000002,100113.0898575222
878,MM_01,15,98780.40000000001,100143.43465066963
878,Trend_01,-60,105036.39999999997,99584.26139732148
878,Arb_01,30,97402.80000000002,100128.86930133926
879,MM_01,15,98780.40000000001,100130.52286532022
879,Trend_01,-60,105036.39999999997,99635.9085387191
879,Arb_01,30,97402.80000000002,100103.04573064046
880,MM_01,20,98331.25000000001,100131.60020148216
880,Trend_01,-70,105934.69999999995,99633.47429481246
880,Arb_01,30,97402.80000000002,100103.32530222322
881,MM_01,25,97882.15000000001,100127.32442967869
881,Trend_01,-80,106832.89999999997,99648.34182502821
881,Arb_01,30,97402.80000000002,100097.00931561443
882,MM_01,25,97882.15000000001,100152.91190598055
882,Trend_01,-80,106832.89999999997,99566.46190086221
882,Arb_01,30,97402.80000000002,100127.71428717667
883,MM_01,15,98790.25000000001,100160.30295509017
883,Trend_01,-70,105924.79999999996,99531.21954291259
883,Arb_01,40,96494.70000000001,100148.17454690709
884,MM_01,15,98790.25000000001,100145.59731557142
884,Trend_01,-70,105924.79999999996,99599.84586066676
884,Arb_01,40,96494.70000000001,100108.95950819041
885,MM_01,20,98339.35000000002,100141.29039492428
885,Trend_01,-80,106826.59999999995,99618.83842030296
885,Arb_01,40,96494.70000000001,100098.5807898485
886,MM_01,30,97440.35000000002,100147.15023908835
886,Trend_01,-90,107725.59999999995,99605.19928273495
886,Arb_01,30,97393.70000000001,100100.50023908835
887,MM_01,30,97440.35000000002,100164.76109421636
887,Trend_01,-90,107725.59999999995,99552.36671735092
887,Arb_01,30,97393.70000000001,100118.11109421635
888,MM_01,20,98347.95000000003,100157.61234168173
888,Trend_01,-80,106817.99999999994,99579.35063327315
888,Arb_01,40,96486.1,100105.4246833634
889,MM_01,20,98347.95000000003,100171.71127796294
889,Trend_01,-80,106817.99999999994,99522.95488814826
889,Arb_01,40,96486.1,100133.62255592585
890,MM_01,25,97893.00000000003,100151.5391940675
890,Trend_01,-80,106817.99999999994,99590.67457898404
890,Arb_01,30,97396.0,100106.24703288096
891,MM_01,20,98344.60000000003,100160.97935300927
891,Trend_01,-80,106817.99999999994,99552.482587963
891,Arb_01,40,96492.79999999999,100125.55870601846
892,MM_01,20,98344.60000000003,100156.13914513383
892,Trend_01,-80,106817.99999999994,99571.84341946476
892,Arb_01,40,96492.79999999999,100115.87829026759
893,MM_01,30,97440.80000000005,100146.2091713609
893,Trend_01,-90,107721.79999999993,99605.57248591738
893,Arb_01,30,97396.59999999998,100102.00917136083
894,MM_01,30,97440.80000000005,100166.08690445534
894,Trend_01,-90,107721.79999999993,99545.93928663403
894,Arb_01,30,97396.59999999998,100121.88690445527
895,MM_01,20,98348.70000000004,100172.71823669292
895,Trend_01,-80,106813.89999999994,99517.8270532284
895,Arb_01,40,96488.69999999998,100136.73647338575
896,MM_01,25,97893.70000000004,100184.60585342406
896,Trend_01,-80,106813.89999999994,99483.00126904309
896,Arb_01,30,97398.69999999998,100147.7870241088
897,MM_01,15,98809.80000000005,100181.79799637344
897,Trend_01,-70,105897.79999999993,99495.14268359076
897,Arb_01,40,96482.59999999998,100141.26132366236
898,MM_01,15,98809.80000000005,100184.2746184107
898,Trend_01,-70,105897.79999999993,99483.58511408356
898,Arb_01,40,96482.59999999998,100147.86564909505
899,MM_01,15,98809.80000000005,100182.71837482626
899,Trend_01,-70,105897.79999999993,99490.84758414429
899,Arb_01,40,96482.59999999998,100143.7156662032
900,MM_01,20,98353.05000000005,100179.70983136428
900,Trend_01,-80,106811.29999999993,99504.660674543
900,Arb_01,40,96482.59999999998,100135.91966272844
901,MM_01,30,97441.75000000006,100204.87258915865
901,Trend_01,-90,107722.59999999992,99433.23223252414
901,Arb_01,30,97393.89999999997,100157.02258915856
902,MM_01,25,97902.00000000006,100219.87212889832
902,Trend_01,-80,106802.09999999992,99384.90918752547
902,Arb_01,30,97393.89999999997,100175.34655467788
903,MM_01,15,98828.90000000005,100235.72876356628
903,Trend_01,-70,105875.19999999992,99309.99910335755
903,Arb_01,40,96466.99999999997,100218.5433695099
904,MM_01,15,98828.90000000005,100246.03682202972
904,Trend_01,-70,105875.19999999992,99261.8948305281
904,Arb_01,40,96466.99999999997,100246.03152541244
905,MM_01,15,98828.90000000005,100246.24678381164
905,Trend_01,-70,105875.19999999992,99260.91500887918
905,Arb_01,40,96466.99999999997,100246.59142349754
906,MM_01,20,98357.35000000005,100237.77152358244
906,Trend_01,-70,105875.19999999992,99293.72466746156
906,Arb_01,30,97410.09999999998,100230.73228537357
907,MM_01,25,97888.25000000004,100221.40297144638
907,Trend_01,-80,106813.39999999994,99347.31049137165
907,Arb_01,30,97410.09999999998,100209.88356573558
908,MM_01,20,98354.75000000004,100216.95619501475
908,Trend_01,-80,106813.39999999994,99364.5752199411
908,Arb_01,40,96477.09999999998,100201.51239002938
909,MM_01,30,97425.65000000004,100216.17706328478
909,Trend_01,-90,107742.49999999994,99370.91881014573
909,Arb_01,30,97406.19999999998,100196.72706328472
910,MM_01,30,97425.65000000004,100208.89318602701
910,Trend_01,-90,107742.49999999994,99392.77044191901
910,Arb_01,30,97406.19999999998,100189.44318602695
911,MM_01,30,97425.65000000004,100204.8012573542
911,Trend_01,-90,107742.49999999994,99405.04622793748
911,Arb_01,30,97406.19999999998,100185.35125735414
912,MM_01,30,97425.65000000004,100211.91976202947
912,Trend_01,-90,107742.49999999994,99383.69071391165
